Subject ID,Slice Index,sequence,Motion_Level,DISTS
brain_AXT1POST_203_6000665,7,t1post,g3,0.058417320251464844
brain_AXT1POST_203_6000665,8,t1post,g3,0.08587121963500977
brain_AXT1POST_203_6000665,9,t1post,g3,0.07311511039733887
brain_AXT1POST_201_6002731,0,t1post,g3,0.15097260475158691
brain_AXT1POST_201_6002731,1,t1post,g3,0.16786104440689087
brain_AXT1POST_201_6002731,2,t1post,g3,0.15493446588516235
brain_AXT1POST_201_6002731,3,t1post,g3,0.14920800924301147
brain_AXT1POST_201_6002731,4,t1post,g3,0.157281756401062
brain_AXT1POST_201_6002731,5,t1post,g3,0.12662142515182495
brain_AXT1POST_201_6002731,6,t1post,g3,0.13703233003616333
brain_AXT1POST_201_6002731,7,t1post,g3,0.08686906099319458
brain_AXT1POST_201_6002731,8,t1post,g3,0.041148364543914795
brain_AXT1POST_201_6002731,9,t1post,g3,0.07133817672729492
brain_AXT1POST_201_6002680,0,t1post,g3,0.11169677972793579
brain_AXT1POST_201_6002680,1,t1post,g3,0.14297276735305786
brain_AXT1POST_201_6002680,2,t1post,g3,0.12879949808120728
brain_AXT1POST_201_6002680,3,t1post,g3,0.1033971905708313
brain_AXT1POST_201_6002680,4,t1post,g3,0.04869717359542847
brain_AXT1POST_201_6002680,5,t1post,g3,0.10461068153381348
brain_AXT1POST_201_6002680,6,t1post,g3,0.060784876346588135
brain_AXT1POST_201_6002680,7,t1post,g3,0.045694172382354736
brain_AXT1POST_201_6002680,8,t1post,g3,0.07192414999008179
brain_AXT1POST_201_6002680,9,t1post,g3,0.050082266330718994
brain_AXT1POST_201_6002696,0,t1post,g3,0.14004909992218018
brain_AXT1POST_201_6002696,1,t1post,g3,0.11919313669204712
brain_AXT1POST_201_6002696,2,t1post,g3,0.1402081847190857
brain_AXT1POST_201_6002696,3,t1post,g3,0.11668282747268677
brain_AXT1POST_201_6002696,4,t1post,g3,0.09756982326507568
brain_AXT1POST_201_6002696,5,t1post,g3,0.0896531343460083
brain_AXT1POST_201_6002696,6,t1post,g3,0.07972025871276855
brain_AXT1POST_201_6002696,7,t1post,g3,0.06825202703475952
brain_AXT1POST_201_6002696,8,t1post,g3,0.1010744571685791
brain_AXT1POST_201_6002696,9,t1post,g3,0.06596273183822632
brain_AXT1POST_200_6002229,0,t1post,g3,0.10446125268936157
brain_AXT1POST_200_6002229,1,t1post,g3,0.13076424598693848
brain_AXT1POST_200_6002229,2,t1post,g3,0.11988174915313721
brain_AXT1POST_200_6002229,3,t1post,g3,0.1420232057571411
brain_AXT1POST_200_6002229,4,t1post,g3,0.1005244255065918
brain_AXT1POST_200_6002229,5,t1post,g3,0.08396041393280029
brain_AXT1POST_200_6002229,6,t1post,g3,0.12239241600036621
brain_AXT1POST_200_6002229,7,t1post,g3,0.030252397060394287
brain_AXT1POST_200_6002229,8,t1post,g3,0.05895733833312988
brain_AXT1POST_200_6002229,9,t1post,g3,0.0394858717918396
brain_AXT1POST_203_6000712,0,t1post,g3,0.10722023248672485
brain_AXT1POST_203_6000712,1,t1post,g3,0.1143033504486084
brain_AXT1POST_203_6000712,2,t1post,g3,0.12618708610534668
brain_AXT1POST_203_6000712,3,t1post,g3,0.14487802982330322
brain_AXT1POST_203_6000712,4,t1post,g3,0.08167195320129395
brain_AXT1POST_203_6000712,5,t1post,g3,0.06719452142715454
brain_AXT1POST_203_6000712,6,t1post,g3,0.07782793045043945
brain_AXT1POST_203_6000712,7,t1post,g3,0.06682521104812622
brain_AXT1POST_203_6000712,8,t1post,g3,0.07247483730316162
brain_AXT1POST_203_6000712,9,t1post,g3,0.051758408546447754
brain_AXT1POST_205_2050102,0,t1post,g3,0.07351058721542358
brain_AXT1POST_205_2050102,1,t1post,g3,0.08471536636352539
brain_AXT1POST_205_2050102,2,t1post,g3,0.09594035148620605
brain_AXT1POST_205_2050102,3,t1post,g3,0.07362568378448486
brain_AXT1POST_205_2050102,4,t1post,g3,0.04935675859451294
brain_AXT1POST_205_2050102,5,t1post,g3,0.05770540237426758
brain_AXT1POST_205_2050102,6,t1post,g3,0.03272062540054321
brain_AXT1POST_205_2050102,7,t1post,g3,0.045792579650878906
brain_AXT1POST_205_2050102,8,t1post,g3,0.04209941625595093
brain_AXT1POST_205_2050102,9,t1post,g3,0.039269447326660156
brain_AXT1POST_202_6000580,0,t1post,g3,0.07905691862106323
brain_AXT1POST_202_6000580,1,t1post,g3,0.09445786476135254
brain_AXT1POST_202_6000580,2,t1post,g3,0.08863717317581177
brain_AXT1POST_202_6000580,3,t1post,g3,0.11062157154083252
brain_AXT1POST_202_6000580,4,t1post,g3,0.09453380107879639
brain_AXT1POST_202_6000580,5,t1post,g3,0.09536224603652954
brain_AXT1POST_202_6000580,6,t1post,g3,0.0820733904838562
brain_AXT1POST_202_6000580,7,t1post,g3,0.06924158334732056
brain_AXT1POST_202_6000580,8,t1post,g3,0.04933243989944458
brain_AXT1POST_202_6000580,9,t1post,g3,0.03738129138946533
brain_AXT1POST_200_6002188,0,t1post,g3,0.07880556583404541
brain_AXT1POST_200_6002188,1,t1post,g3,0.1325119137763977
brain_AXT1POST_200_6002188,2,t1post,g3,0.13433408737182617
brain_AXT1POST_200_6002188,3,t1post,g3,0.11143922805786133
brain_AXT1POST_200_6002188,4,t1post,g3,0.10349488258361816
brain_AXT1POST_200_6002188,5,t1post,g3,0.10245561599731445
brain_AXT1POST_200_6002188,6,t1post,g3,0.06007331609725952
brain_AXT1POST_200_6002188,7,t1post,g3,0.051120758056640625
brain_AXT1POST_200_6002188,8,t1post,g3,0.048181891441345215
brain_AXT1POST_200_6002188,9,t1post,g3,0.04530656337738037
brain_AXT1POST_200_6002349,0,t1post,g3,0.092243492603302
brain_AXT1POST_200_6002349,1,t1post,g3,0.12233442068099976
brain_AXT1POST_200_6002349,2,t1post,g3,0.0788954496383667
brain_AXT1POST_200_6002349,3,t1post,g3,0.11511540412902832
brain_AXT1POST_200_6002349,4,t1post,g3,0.08499491214752197
brain_AXT1POST_200_6002349,5,t1post,g3,0.06611853837966919
brain_AXT1POST_200_6002349,6,t1post,g3,0.09838497638702393
brain_AXT1POST_200_6002349,7,t1post,g3,0.10429555177688599
brain_AXT1POST_200_6002349,8,t1post,g3,0.037153005599975586
brain_AXT1POST_200_6002349,9,t1post,g3,0.07292449474334717
brain_AXT1POST_200_6002413,0,t1post,g3,0.13801050186157227
brain_AXT1POST_200_6002413,1,t1post,g3,0.11832642555236816
brain_AXT1POST_200_6002413,2,t1post,g3,0.13911736011505127
brain_AXT1POST_200_6002413,3,t1post,g3,0.11754715442657471
brain_AXT1POST_200_6002413,4,t1post,g3,0.1351497769355774
brain_AXT1POST_200_6002413,5,t1post,g3,0.10744637250900269
brain_AXT1POST_200_6002413,6,t1post,g3,0.09784424304962158
brain_AXT1POST_200_6002413,7,t1post,g3,0.08564788103103638
brain_AXT1POST_200_6002413,8,t1post,g3,0.0833662748336792
brain_AXT1POST_200_6002413,9,t1post,g3,0.03919488191604614
brain_AXT1POST_201_6002737,0,t1post,g3,0.0835111141204834
brain_AXT1POST_201_6002737,1,t1post,g3,0.12285131216049194
brain_AXT1POST_201_6002737,2,t1post,g3,0.13149631023406982
brain_AXT1POST_201_6002737,3,t1post,g3,0.08573257923126221
brain_AXT1POST_201_6002737,4,t1post,g3,0.09492635726928711
brain_AXT1POST_201_6002737,5,t1post,g3,0.10045146942138672
brain_AXT1POST_201_6002737,6,t1post,g3,0.10447502136230469
brain_AXT1POST_201_6002737,7,t1post,g3,0.07935690879821777
brain_AXT1POST_201_6002737,8,t1post,g3,0.06067812442779541
brain_AXT1POST_201_6002737,9,t1post,g3,0.05827534198760986
brain_AXT1POST_210_6001797,0,t1post,g3,0.09697288274765015
brain_AXT1POST_210_6001797,1,t1post,g3,0.15191447734832764
brain_AXT1POST_210_6001797,2,t1post,g3,0.15178096294403076
brain_AXT1POST_210_6001797,3,t1post,g3,0.14071160554885864
brain_AXT1POST_210_6001797,4,t1post,g3,0.1485903263092041
brain_AXT1POST_210_6001797,5,t1post,g3,0.109103262424469
brain_AXT1POST_210_6001797,6,t1post,g3,0.12707048654556274
brain_AXT1POST_210_6001797,7,t1post,g3,0.07043170928955078
brain_AXT1POST_210_6001797,8,t1post,g3,0.07830405235290527
brain_AXT1POST_210_6001797,9,t1post,g3,0.07238775491714478
brain_AXT1POST_201_6002750,0,t1post,g3,0.13804972171783447
brain_AXT1POST_201_6002750,1,t1post,g3,0.13441258668899536
brain_AXT1POST_201_6002750,2,t1post,g3,0.12574785947799683
brain_AXT1POST_201_6002750,3,t1post,g3,0.10684698820114136
brain_AXT1POST_201_6002750,4,t1post,g3,0.11641889810562134
brain_AXT1POST_201_6002750,5,t1post,g3,0.12005388736724854
brain_AXT1POST_201_6002750,6,t1post,g3,0.06749862432479858
brain_AXT1POST_201_6002750,7,t1post,g3,0.07458734512329102
brain_AXT1POST_201_6002750,8,t1post,g3,0.06124007701873779
brain_AXT1POST_201_6002750,9,t1post,g3,0.045636653900146484
brain_AXT1POST_209_6001354,0,t1post,g3,0.12494999170303345
brain_AXT1POST_209_6001354,1,t1post,g3,0.09219789505004883
brain_AXT1POST_209_6001354,2,t1post,g3,0.13392168283462524
brain_AXT1POST_209_6001354,3,t1post,g3,0.08544480800628662
brain_AXT1POST_209_6001354,4,t1post,g3,0.0788164734840393
brain_AXT1POST_209_6001354,5,t1post,g3,0.09952092170715332
brain_AXT1POST_209_6001354,6,t1post,g3,0.07961481809616089
brain_AXT1POST_209_6001354,7,t1post,g3,0.03263431787490845
brain_AXT1POST_209_6001354,8,t1post,g3,0.04720121622085571
brain_AXT1POST_209_6001354,9,t1post,g3,0.060403525829315186
brain_AXT1POST_203_6000760,0,t1post,g3,0.12700140476226807
brain_AXT1POST_203_6000760,1,t1post,g3,0.1483784317970276
brain_AXT1POST_203_6000760,2,t1post,g3,0.13734328746795654
brain_AXT1POST_203_6000760,3,t1post,g3,0.08868050575256348
brain_AXT1POST_203_6000760,4,t1post,g3,0.11445039510726929
brain_AXT1POST_203_6000760,5,t1post,g3,0.0812910795211792
brain_AXT1POST_203_6000760,6,t1post,g3,0.1009974479675293
brain_AXT1POST_203_6000760,7,t1post,g3,0.04916226863861084
brain_AXT1POST_203_6000760,8,t1post,g3,0.041716575622558594
brain_AXT1POST_203_6000760,9,t1post,g3,0.0536801815032959
brain_AXT1POST_209_6001234,0,t1post,g3,0.1025465726852417
brain_AXT1POST_209_6001234,1,t1post,g3,0.13826090097427368
brain_AXT1POST_209_6001234,2,t1post,g3,0.09126770496368408
brain_AXT1POST_209_6001234,3,t1post,g3,0.10672801733016968
brain_AXT1POST_209_6001234,4,t1post,g3,0.10472339391708374
brain_AXT1POST_209_6001234,5,t1post,g3,0.08464169502258301
brain_AXT1POST_209_6001234,6,t1post,g3,0.06624895334243774
brain_AXT1POST_209_6001234,7,t1post,g3,0.03726029396057129
brain_AXT1POST_209_6001234,8,t1post,g3,0.06033205986022949
brain_AXT1POST_209_6001234,9,t1post,g3,0.04510563611984253
brain_AXT1POST_201_6002817,0,t1post,g3,0.13280904293060303
brain_AXT1POST_201_6002817,1,t1post,g3,0.18322861194610596
brain_AXT1POST_201_6002817,2,t1post,g3,0.18369567394256592
brain_AXT1POST_201_6002817,3,t1post,g3,0.1638447642326355
brain_AXT1POST_201_6002817,4,t1post,g3,0.09402430057525635
brain_AXT1POST_201_6002817,5,t1post,g3,0.12086242437362671
brain_AXT1POST_201_6002817,6,t1post,g3,0.11966526508331299
brain_AXT1POST_201_6002817,7,t1post,g3,0.09781283140182495
brain_AXT1POST_201_6002817,8,t1post,g3,0.08234155178070068
brain_AXT1POST_201_6002817,9,t1post,g3,0.09445452690124512
brain_AXT1POST_203_6000774,0,t1post,g3,0.11398476362228394
brain_AXT1POST_203_6000774,1,t1post,g3,0.0835757851600647
brain_AXT1POST_203_6000774,2,t1post,g3,0.07482874393463135
brain_AXT1POST_203_6000774,3,t1post,g3,0.0890844464302063
brain_AXT1POST_203_6000774,4,t1post,g3,0.09107375144958496
brain_AXT1POST_203_6000774,5,t1post,g3,0.07786858081817627
brain_AXT1POST_203_6000774,6,t1post,g3,0.07275170087814331
brain_AXT1POST_203_6000774,7,t1post,g3,0.07625120878219604
brain_AXT1POST_203_6000774,8,t1post,g3,0.04669922590255737
brain_AXT1POST_203_6000774,9,t1post,g3,0.03872472047805786
brain_AXT1POST_203_6000628,0,t1post,g3,0.07090157270431519
brain_AXT1POST_203_6000628,1,t1post,g3,0.12594640254974365
brain_AXT1POST_203_6000628,2,t1post,g3,0.11887753009796143
brain_AXT1POST_203_6000628,3,t1post,g3,0.09016519784927368
brain_AXT1POST_203_6000628,4,t1post,g3,0.08977115154266357
brain_AXT1POST_203_6000628,5,t1post,g3,0.05152904987335205
brain_AXT1POST_203_6000628,6,t1post,g3,0.09599989652633667
brain_AXT1POST_203_6000628,7,t1post,g3,0.09528368711471558
brain_AXT1POST_203_6000628,8,t1post,g3,0.06823980808258057
brain_AXT1POST_203_6000628,9,t1post,g3,0.09197205305099487
brain_AXT1POST_200_6002065,0,t1post,g3,0.11333894729614258
brain_AXT1POST_200_6002065,1,t1post,g3,0.1191369891166687
brain_AXT1POST_200_6002065,2,t1post,g3,0.11882686614990234
brain_AXT1POST_200_6002065,3,t1post,g3,0.12645894289016724
brain_AXT1POST_200_6002065,4,t1post,g3,0.12100434303283691
brain_AXT1POST_200_6002065,5,t1post,g3,0.10220444202423096
brain_AXT1POST_200_6002065,6,t1post,g3,0.08070093393325806
brain_AXT1POST_200_6002065,7,t1post,g3,0.0722726583480835
brain_AXT1POST_200_6002065,8,t1post,g3,0.09570431709289551
brain_AXT1POST_200_6002065,9,t1post,g3,0.07938408851623535
brain_AXT1POST_205_2050159,0,t1post,g3,0.17719817161560059
brain_AXT1POST_205_2050159,1,t1post,g3,0.1935666799545288
brain_AXT1POST_205_2050159,2,t1post,g3,0.2909296751022339
brain_AXT1POST_205_2050159,3,t1post,g3,0.19500267505645752
brain_AXT1POST_205_2050159,4,t1post,g3,0.09909230470657349
brain_AXT1POST_205_2050159,5,t1post,g3,0.2293432354927063
brain_AXT1POST_205_2050159,6,t1post,g3,0.23161250352859497
brain_AXT1POST_205_2050159,7,t1post,g3,0.2661203145980835
brain_AXT1POST_205_2050159,8,t1post,g3,0.20124846696853638
brain_AXT1POST_205_2050159,9,t1post,g3,0.08446615934371948
brain_AXT1POST_200_6002305,0,t1post,g3,0.10649019479751587
brain_AXT1POST_200_6002305,1,t1post,g3,0.14034384489059448
brain_AXT1POST_200_6002305,2,t1post,g3,0.11949610710144043
brain_AXT1POST_200_6002305,3,t1post,g3,0.0942918062210083
brain_AXT1POST_200_6002305,4,t1post,g3,0.057911574840545654
brain_AXT1POST_200_6002305,5,t1post,g3,0.062466561794281006
brain_AXT1POST_200_6002305,6,t1post,g3,0.061489880084991455
brain_AXT1POST_200_6002305,7,t1post,g3,0.08231884241104126
brain_AXT1POST_200_6002305,8,t1post,g3,0.055531442165374756
brain_AXT1POST_200_6002305,9,t1post,g3,0.057318150997161865
brain_AXT1POST_203_6000827,0,t1post,g3,0.12680184841156006
brain_AXT1POST_203_6000827,1,t1post,g3,0.07952475547790527
brain_AXT1POST_203_6000827,2,t1post,g3,0.08311283588409424
brain_AXT1POST_203_6000827,3,t1post,g3,0.1078299880027771
brain_AXT1POST_203_6000827,4,t1post,g3,0.07631790637969971
brain_AXT1POST_203_6000827,5,t1post,g3,0.06979525089263916
brain_AXT1POST_203_6000827,6,t1post,g3,0.07654052972793579
brain_AXT1POST_203_6000827,7,t1post,g3,0.09226453304290771
brain_AXT1POST_203_6000827,8,t1post,g3,0.06295031309127808
brain_AXT1POST_203_6000827,9,t1post,g3,0.044158220291137695
brain_AXT1POST_202_6000269,0,t1post,g3,0.08070117235183716
brain_AXT1POST_202_6000269,1,t1post,g3,0.11342352628707886
brain_AXT1POST_202_6000269,2,t1post,g3,0.11702239513397217
brain_AXT1POST_202_6000269,3,t1post,g3,0.09147870540618896
brain_AXT1POST_202_6000269,4,t1post,g3,0.07809752225875854
brain_AXT1POST_202_6000269,5,t1post,g3,0.07120847702026367
brain_AXT1POST_202_6000269,6,t1post,g3,0.038955628871917725
brain_AXT1POST_202_6000269,7,t1post,g3,0.04069775342941284
brain_AXT1POST_202_6000269,8,t1post,g3,0.05132019519805908
brain_AXT1POST_202_6000269,9,t1post,g3,0.0522083044052124
brain_AXT1POST_200_6002259,0,t1post,g3,0.13585346937179565
brain_AXT1POST_200_6002259,1,t1post,g3,0.15545964241027832
brain_AXT1POST_200_6002259,2,t1post,g3,0.08712571859359741
brain_AXT1POST_200_6002259,3,t1post,g3,0.11483925580978394
brain_AXT1POST_200_6002259,4,t1post,g3,0.06898832321166992
brain_AXT1POST_200_6002259,5,t1post,g3,0.08041250705718994
brain_AXT1POST_200_6002259,6,t1post,g3,0.06407409906387329
brain_AXT1POST_200_6002259,7,t1post,g3,0.06842219829559326
brain_AXT1POST_200_6002259,8,t1post,g3,0.04467886686325073
brain_AXT1POST_200_6002259,9,t1post,g3,0.05776029825210571
brain_AXT1POST_201_6002814,0,t1post,g3,0.07878351211547852
brain_AXT1POST_201_6002814,1,t1post,g3,0.14203357696533203
brain_AXT1POST_201_6002814,2,t1post,g3,0.11811298131942749
brain_AXT1POST_201_6002814,3,t1post,g3,0.1268807053565979
brain_AXT1POST_201_6002814,4,t1post,g3,0.08173507452011108
brain_AXT1POST_201_6002814,5,t1post,g3,0.09522533416748047
brain_AXT1POST_201_6002814,6,t1post,g3,0.09483808279037476
brain_AXT1POST_201_6002814,7,t1post,g3,0.06278872489929199
brain_AXT1POST_201_6002814,8,t1post,g3,0.08165502548217773
brain_AXT1POST_201_6002814,9,t1post,g3,0.04697483777999878
brain_AXT1POST_203_6000776,0,t1post,g3,0.1152694821357727
brain_AXT1POST_203_6000776,1,t1post,g3,0.12645208835601807
brain_AXT1POST_203_6000776,2,t1post,g3,0.13493984937667847
brain_AXT1POST_203_6000776,3,t1post,g3,0.12026870250701904
brain_AXT1POST_203_6000776,4,t1post,g3,0.09104394912719727
brain_AXT1POST_203_6000776,5,t1post,g3,0.1099931001663208
brain_AXT1POST_203_6000776,6,t1post,g3,0.06335437297821045
brain_AXT1POST_203_6000776,7,t1post,g3,0.050795674324035645
brain_AXT1POST_203_6000776,8,t1post,g3,0.06753569841384888
brain_AXT1POST_203_6000776,9,t1post,g3,0.05566728115081787
brain_AXT1POST_203_6000749,0,t1post,g3,0.0653311014175415
brain_AXT1POST_203_6000749,1,t1post,g3,0.07305014133453369
brain_AXT1POST_203_6000749,2,t1post,g3,0.09247738122940063
brain_AXT1POST_203_6000749,3,t1post,g3,0.11335498094558716
brain_AXT1POST_203_6000749,4,t1post,g3,0.13362812995910645
brain_AXT1POST_203_6000749,5,t1post,g3,0.09048187732696533
brain_AXT1POST_203_6000749,6,t1post,g3,0.06888926029205322
brain_AXT1POST_203_6000749,7,t1post,g3,0.07620632648468018
brain_AXT1POST_203_6000749,8,t1post,g3,0.06901818513870239
brain_AXT1POST_203_6000749,9,t1post,g3,0.10933518409729004
brain_AXT1POST_209_6001434,0,t1post,g3,0.08750748634338379
brain_AXT1POST_209_6001434,1,t1post,g3,0.07618248462677002
brain_AXT1POST_209_6001434,2,t1post,g3,0.12112462520599365
brain_AXT1POST_209_6001434,3,t1post,g3,0.06517481803894043
brain_AXT1POST_209_6001434,4,t1post,g3,0.05847573280334473
brain_AXT1POST_209_6001434,5,t1post,g3,0.049337148666381836
brain_AXT1POST_209_6001434,6,t1post,g3,0.03353375196456909
brain_AXT1POST_209_6001434,7,t1post,g3,0.050960421562194824
brain_AXT1POST_209_6001434,8,t1post,g3,0.042114317417144775
brain_AXT1POST_209_6001434,9,t1post,g3,0.05520188808441162
brain_AXT1POST_200_6002077,0,t1post,g3,0.08922469615936279
brain_AXT1POST_200_6002077,1,t1post,g3,0.12552326917648315
brain_AXT1POST_200_6002077,2,t1post,g3,0.1340862512588501
brain_AXT1POST_200_6002077,3,t1post,g3,0.13039958477020264
brain_AXT1POST_200_6002077,4,t1post,g3,0.12144863605499268
brain_AXT1POST_200_6002077,5,t1post,g3,0.12432819604873657
brain_AXT1POST_200_6002077,6,t1post,g3,0.07752633094787598
brain_AXT1POST_200_6002077,7,t1post,g3,0.06668567657470703
brain_AXT1POST_200_6002077,8,t1post,g3,0.03325110673904419
brain_AXT1POST_200_6002077,9,t1post,g3,0.06667637825012207
brain_AXT1POST_208_2080504,0,t1post,g3,0.12631428241729736
brain_AXT1POST_208_2080504,1,t1post,g3,0.09519088268280029
brain_AXT1POST_208_2080504,2,t1post,g3,0.06543207168579102
brain_AXT1POST_208_2080504,3,t1post,g3,0.12352144718170166
brain_AXT1POST_208_2080504,4,t1post,g3,0.08287954330444336
brain_AXT1POST_208_2080504,5,t1post,g3,0.0487934947013855
brain_AXT1POST_208_2080504,6,t1post,g3,0.07845872640609741
brain_AXT1POST_208_2080504,7,t1post,g3,0.03805553913116455
brain_AXT1POST_208_2080504,8,t1post,g3,0.0500110387802124
brain_AXT1POST_208_2080504,9,t1post,g3,0.029545366764068604
brain_AXT1POST_207_2070123,0,t1post,g3,0.16218286752700806
brain_AXT1POST_207_2070123,1,t1post,g3,0.2539994716644287
brain_AXT1POST_207_2070123,2,t1post,g3,0.27592623233795166
brain_AXT1POST_207_2070123,3,t1post,g3,0.16353046894073486
brain_AXT1POST_207_2070123,4,t1post,g3,0.14963114261627197
brain_AXT1POST_207_2070123,5,t1post,g3,0.2642951011657715
brain_AXT1POST_207_2070123,6,t1post,g3,0.20001399517059326
brain_AXT1POST_207_2070123,7,t1post,g3,0.15464991331100464
brain_AXT1POST_207_2070123,8,t1post,g3,0.19242852926254272
brain_AXT1POST_207_2070123,9,t1post,g3,0.13854742050170898
brain_AXT1POST_200_6002089,0,t1post,g3,0.12871509790420532
brain_AXT1POST_200_6002089,1,t1post,g3,0.13328754901885986
brain_AXT1POST_200_6002089,2,t1post,g3,0.09913051128387451
brain_AXT1POST_200_6002089,3,t1post,g3,0.12411034107208252
brain_AXT1POST_200_6002089,4,t1post,g3,0.12366795539855957
brain_AXT1POST_200_6002089,5,t1post,g3,0.07032936811447144
brain_AXT1POST_200_6002089,6,t1post,g3,0.06520915031433105
brain_AXT1POST_200_6002089,7,t1post,g3,0.07312846183776855
brain_AXT1POST_200_6002089,8,t1post,g3,0.08556175231933594
brain_AXT1POST_200_6002089,9,t1post,g3,0.044854938983917236
brain_AXT1POST_209_6001236,0,t1post,g3,0.13677823543548584
brain_AXT1POST_209_6001236,1,t1post,g3,0.09526771306991577
brain_AXT1POST_209_6001236,2,t1post,g3,0.11722362041473389
brain_AXT1POST_209_6001236,3,t1post,g3,0.11309218406677246
brain_AXT1POST_209_6001236,4,t1post,g3,0.09389370679855347
brain_AXT1POST_209_6001236,5,t1post,g3,0.07760435342788696
brain_AXT1POST_209_6001236,6,t1post,g3,0.09909838438034058
brain_AXT1POST_209_6001236,7,t1post,g3,0.04165804386138916
brain_AXT1POST_209_6001236,8,t1post,g3,0.07971131801605225
brain_AXT1POST_209_6001236,9,t1post,g3,0.08386671543121338
brain_AXT1POST_205_2050148,0,t1post,g3,0.12978076934814453
brain_AXT1POST_205_2050148,1,t1post,g3,0.12226539850234985
brain_AXT1POST_205_2050148,2,t1post,g3,0.08347135782241821
brain_AXT1POST_205_2050148,3,t1post,g3,0.08163243532180786
brain_AXT1POST_205_2050148,4,t1post,g3,0.10472679138183594
brain_AXT1POST_205_2050148,5,t1post,g3,0.09008163213729858
brain_AXT1POST_205_2050148,6,t1post,g3,0.05901992321014404
brain_AXT1POST_205_2050148,7,t1post,g3,0.058014512062072754
brain_AXT1POST_205_2050148,8,t1post,g3,0.041073381900787354
brain_AXT1POST_205_2050148,9,t1post,g3,0.04304933547973633
brain_AXT1POST_201_6002795,0,t1post,g3,0.12243932485580444
brain_AXT1POST_201_6002795,1,t1post,g3,0.14170098304748535
brain_AXT1POST_201_6002795,2,t1post,g3,0.1741858720779419
brain_AXT1POST_201_6002795,3,t1post,g3,0.15624243021011353
brain_AXT1POST_201_6002795,4,t1post,g3,0.1236768364906311
brain_AXT1POST_201_6002795,5,t1post,g3,0.13224691152572632
brain_AXT1POST_201_6002795,6,t1post,g3,0.09909284114837646
brain_AXT1POST_201_6002795,7,t1post,g3,0.051529109477996826
brain_AXT1POST_201_6002795,8,t1post,g3,0.09126853942871094
brain_AXT1POST_201_6002795,9,t1post,g3,0.06629979610443115
brain_AXT1POST_210_6001790,0,t1post,g3,0.1409587264060974
brain_AXT1POST_210_6001790,1,t1post,g3,0.09513098001480103
brain_AXT1POST_210_6001790,2,t1post,g3,0.13443052768707275
brain_AXT1POST_210_6001790,3,t1post,g3,0.13741010427474976
brain_AXT1POST_210_6001790,4,t1post,g3,0.1375764012336731
brain_AXT1POST_210_6001790,5,t1post,g3,0.07813918590545654
brain_AXT1POST_210_6001790,6,t1post,g3,0.08985984325408936
brain_AXT1POST_210_6001790,7,t1post,g3,0.10710656642913818
brain_AXT1POST_210_6001790,8,t1post,g3,0.07405781745910645
brain_AXT1POST_210_6001790,9,t1post,g3,0.0654451847076416
brain_AXT1POST_210_6001787,0,t1post,g3,0.16000401973724365
brain_AXT1POST_210_6001787,1,t1post,g3,0.11464548110961914
brain_AXT1POST_210_6001787,2,t1post,g3,0.07941168546676636
brain_AXT1POST_210_6001787,3,t1post,g3,0.12559294700622559
brain_AXT1POST_210_6001787,4,t1post,g3,0.08281683921813965
brain_AXT1POST_210_6001787,5,t1post,g3,0.11330747604370117
brain_AXT1POST_210_6001787,6,t1post,g3,0.1321813464164734
brain_AXT1POST_210_6001787,7,t1post,g3,0.04322308301925659
brain_AXT1POST_210_6001787,8,t1post,g3,0.05892592668533325
brain_AXT1POST_210_6001787,9,t1post,g3,0.08113294839859009
brain_AXT1POST_200_6001959,0,t1post,g3,0.13043349981307983
brain_AXT1POST_200_6001959,1,t1post,g3,0.11178708076477051
brain_AXT1POST_200_6001959,2,t1post,g3,0.11451590061187744
brain_AXT1POST_200_6001959,3,t1post,g3,0.10118526220321655
brain_AXT1POST_200_6001959,4,t1post,g3,0.07322478294372559
brain_AXT1POST_200_6001959,5,t1post,g3,0.06884360313415527
brain_AXT1POST_200_6001959,6,t1post,g3,0.054863810539245605
brain_AXT1POST_200_6001959,7,t1post,g3,0.050237298011779785
brain_AXT1POST_200_6001959,8,t1post,g3,0.03603553771972656
brain_AXT1POST_200_6001959,9,t1post,g3,0.03933531045913696
brain_AXT1POST_203_6000814,0,t1post,g4,0.16676592826843262
brain_AXT1POST_203_6000814,1,t1post,g4,0.1180296540260315
brain_AXT1POST_203_6000814,2,t1post,g4,0.13330811262130737
brain_AXT1POST_203_6000814,3,t1post,g4,0.14001762866973877
brain_AXT1POST_203_6000814,4,t1post,g4,0.09879571199417114
brain_AXT1POST_203_6000814,5,t1post,g4,0.07006245851516724
brain_AXT1POST_203_6000814,6,t1post,g4,0.0821676254272461
brain_AXT1POST_203_6000814,7,t1post,g4,0.05506616830825806
brain_AXT1POST_203_6000814,8,t1post,g4,0.07082599401473999
brain_AXT1POST_203_6000814,9,t1post,g4,0.04838746786117554
brain_AXT1POST_207_2070099,0,t1post,g4,0.10984581708908081
brain_AXT1POST_207_2070099,1,t1post,g4,0.10822105407714844
brain_AXT1POST_207_2070099,2,t1post,g4,0.10725641250610352
brain_AXT1POST_207_2070099,3,t1post,g4,0.10876613855361938
brain_AXT1POST_207_2070099,4,t1post,g4,0.05381256341934204
brain_AXT1POST_207_2070099,5,t1post,g4,0.0813751220703125
brain_AXT1POST_207_2070099,6,t1post,g4,0.05782800912857056
brain_AXT1POST_207_2070099,7,t1post,g4,0.04019361734390259
