Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS,Motion_Level,sequence
brain_AXT1POST_209_6001109,2,0.9833041491594424,0.9972,0.7327,40.372375550484776,0.0982175841927528,3,t1post
brain_AXT1POST_209_6001109,3,0.9551708384563544,0.9949,0.6682,34.32771774285018,0.1275316178798675,3,t1post
brain_AXT1POST_209_6001109,4,0.9850531630237318,0.9975,0.7413,36.52935763857131,0.0845271572470665,3,t1post
brain_AXT1POST_209_6001109,5,0.9820962503799172,0.9968,0.7227,37.64836149414257,0.0799211487174034,3,t1post
brain_AXT1POST_209_6001109,6,0.9869538320798736,0.9987,0.8237,38.007880662458895,0.0511856116354465,3,t1post
brain_AXT1POST_209_6001109,7,0.9903572679265842,0.9983,0.7848,37.90496470562266,0.0563262104988098,3,t1post
brain_AXT1POST_209_6001109,8,0.98484974490753,0.9976,0.7131,36.88278297699456,0.0722583085298538,3,t1post
brain_AXT1POST_209_6001109,9,0.9825901614474692,0.9969,0.7346,33.45544585575108,0.0667261108756065,3,t1post
brain_AXT1POST_209_6001064,0,0.9715518134491998,0.9949,0.6882,32.92193311494252,0.1374009996652603,3,t1post
brain_AXT1POST_209_6001064,1,0.9463705263089194,0.994,0.6746,30.16501906758645,0.1501256227493286,3,t1post
brain_AXT1POST_209_6001064,2,0.9560148144079106,0.9924,0.647,25.98373640730709,0.1730188131332397,3,t1post
brain_AXT1POST_209_6001064,3,0.9203825269034296,0.988,0.5725,27.38310519474804,0.2157057225704193,3,t1post
brain_AXT1POST_209_6001064,4,0.9363384092978084,0.9895,0.5851,27.77206655450466,0.2078891992568969,3,t1post
brain_AXT1POST_209_6001064,5,0.9522889465744464,0.9937,0.6542,31.46578826860845,0.1581218391656875,3,t1post
brain_AXT1POST_209_6001064,6,0.947189169914429,0.9946,0.672,27.46012490054722,0.1302977502346038,3,t1post
brain_AXT1POST_209_6001064,7,0.989173237544858,0.9983,0.7975,39.1749383252404,0.0760035663843154,3,t1post
brain_AXT1POST_209_6001064,8,0.9818021954944364,0.9974,0.746,34.258863005261695,0.0821008160710334,3,t1post
brain_AXT1POST_209_6001064,9,0.9920604212764624,0.9986,0.7915,40.14998702566946,0.0602192282676696,3,t1post
brain_AXT1POST_208_2080634,0,0.9628126900094583,0.9958,0.6731,31.37263496354496,0.1407645940780639,3,t1post
brain_AXT1POST_208_2080634,1,0.9757628765047224,0.9968,0.7292,36.19892706232637,0.1190292388200759,3,t1post
brain_AXT1POST_208_2080634,2,0.9819543196621132,0.9975,0.7298,37.01382393426279,0.1183262169361114,3,t1post
brain_AXT1POST_208_2080634,3,0.9909521747542438,0.9983,0.7792,41.48509478555472,0.0829606726765632,3,t1post
brain_AXT1POST_208_2080634,4,0.9867493678695896,0.998,0.7511,40.373567038075095,0.091617651283741,3,t1post
brain_AXT1POST_208_2080634,5,0.993245558424002,0.9987,0.8057,41.92789900083922,0.0691748484969139,3,t1post
brain_AXT1POST_208_2080634,6,0.9920818015447328,0.9988,0.8412,38.90877536784846,0.0486948080360889,3,t1post
brain_AXT1POST_208_2080634,7,0.993289934666455,0.9988,0.8323,40.679722714715965,0.0497270971536636,3,t1post
brain_AXT1POST_208_2080634,8,0.9941934380593116,0.9987,0.8203,43.04713582436253,0.0556765422224998,3,t1post
brain_AXT1POST_208_2080634,9,0.973724060646374,0.997,0.7138,32.99752432110723,0.0819790363311767,3,t1post
brain_AXT1POST_208_2080624,0,0.927495390155217,0.9904,0.5494,23.89691102184944,0.2091666460037231,3,t1post
brain_AXT1POST_208_2080624,1,0.968786337428188,0.9951,0.6691,30.62093436885753,0.1393224149942398,3,t1post
brain_AXT1POST_208_2080624,2,0.9742898282593458,0.9956,0.711,36.8569937874103,0.1254724562168121,3,t1post
brain_AXT1POST_208_2080624,3,0.9544964500013317,0.9931,0.6347,33.29021973643636,0.1785150915384292,3,t1post
brain_AXT1POST_208_2080624,4,0.9153446047281488,0.9883,0.5483,24.17330325519827,0.2239078432321548,3,t1post
brain_AXT1POST_208_2080624,5,0.9797278432646856,0.9966,0.7439,30.96275070409459,0.1243881434202194,3,t1post
brain_AXT1POST_208_2080624,6,0.9816726569086994,0.9969,0.735,29.224307178659465,0.1150692552328109,3,t1post
brain_AXT1POST_208_2080624,7,0.945735036829999,0.9933,0.6469,28.238427821443587,0.1436208486557006,3,t1post
brain_AXT1POST_208_2080624,8,0.9685998509673855,0.9961,0.744,28.75551822020316,0.0871923267841339,3,t1post
brain_AXT1POST_208_2080624,9,0.9861875450797936,0.9982,0.8244,41.24210950910783,0.0614199191331863,3,t1post
brain_AXT1POST_208_2080553,0,0.9804648959343916,0.9975,0.7463,31.87227053467766,0.0957099646329879,3,t1post
brain_AXT1POST_208_2080553,1,0.9328808927648208,0.9905,0.5442,31.005974924719144,0.2028664201498031,3,t1post
brain_AXT1POST_208_2080553,2,0.9673123393813088,0.9962,0.7115,34.929799131810015,0.1235387027263641,3,t1post
brain_AXT1POST_208_2080553,3,0.9906834021050844,0.9981,0.7673,33.58281401077002,0.0789391249418258,3,t1post
brain_AXT1POST_208_2080553,4,0.9714893881003168,0.9967,0.6837,34.17455721450457,0.1220471262931823,3,t1post
brain_AXT1POST_208_2080553,5,0.9840214729929324,0.9983,0.7888,37.132645892412896,0.0733775645494461,3,t1post
brain_AXT1POST_208_2080553,6,0.9692292588874364,0.9969,0.6891,36.56584292275157,0.1120877638459205,3,t1post
brain_AXT1POST_208_2080553,7,0.9892973436418894,0.9983,0.7721,40.23865022565335,0.0758446529507637,3,t1post
brain_AXT1POST_208_2080553,8,0.987394108716596,0.9986,0.7922,37.73192697038545,0.0649172663688659,3,t1post
brain_AXT1POST_208_2080553,9,0.9867402360717378,0.9981,0.772,36.04637871847317,0.0678765624761581,3,t1post
brain_AXT1POST_208_2080504,0,0.9536840698288874,0.9946,0.6394,29.6005733333606,0.1778874099254608,3,t1post
brain_AXT1POST_208_2080504,1,0.9577079405951876,0.9959,0.6992,29.43392657307666,0.1149619743227958,3,t1post
brain_AXT1POST_208_2080504,2,0.9768934894605188,0.9968,0.7274,37.61805835765209,0.0947247445583343,3,t1post
brain_AXT1POST_208_2080504,3,0.9134479159405844,0.991,0.5594,31.535646078699177,0.1638491302728653,3,t1post
brain_AXT1POST_208_2080504,4,0.9532251014797356,0.9944,0.6175,33.36456643359757,0.1258835643529892,3,t1post
brain_AXT1POST_208_2080504,5,0.9729946761917448,0.9963,0.6395,35.62107402693121,0.0974707379937172,3,t1post
brain_AXT1POST_208_2080504,6,0.9257793771858784,0.992,0.514,30.09049158309583,0.1372094899415969,3,t1post
brain_AXT1POST_208_2080504,7,0.9791270601469207,0.9967,0.6734,37.7743554662728,0.0818461254239082,3,t1post
brain_AXT1POST_208_2080504,8,0.9691062311138676,0.9943,0.5747,36.02025249821202,0.11073749512434,3,t1post
brain_AXT1POST_208_2080504,9,0.9776082047100496,0.9973,0.731,36.79987763459355,0.0609350576996803,3,t1post
brain_AXT1POST_208_2080422,0,0.9655011865110354,0.9941,0.6477,27.36024374274649,0.126950517296791,3,t1post
brain_AXT1POST_208_2080422,1,0.9555225324154262,0.9933,0.6246,32.996418123080375,0.1409003585577011,3,t1post
brain_AXT1POST_208_2080422,2,0.9659894968636564,0.9965,0.7198,34.5555202019976,0.0970285236835479,3,t1post
brain_AXT1POST_208_2080422,3,0.9412403533004576,0.9951,0.6943,31.537508770671337,0.1071224361658096,3,t1post
brain_AXT1POST_208_2080422,4,0.9644489265705992,0.9963,0.7052,35.27962902600653,0.108407087624073,3,t1post
brain_AXT1POST_208_2080422,5,0.9773819829666494,0.9968,0.7251,37.3097436457396,0.1023921146988868,3,t1post
brain_AXT1POST_208_2080422,6,0.9856300949841088,0.998,0.7787,39.05955750807357,0.0757154673337936,3,t1post
brain_AXT1POST_208_2080422,7,0.9896019436515322,0.9986,0.8152,39.40159330029287,0.0604896172881126,3,t1post
brain_AXT1POST_208_2080422,8,0.9888189780072912,0.9978,0.7454,39.12030381328216,0.0834700986742973,3,t1post
brain_AXT1POST_208_2080422,9,0.9891514507397406,0.9977,0.748,39.51568191854987,0.0837796255946159,3,t1post
brain_AXT1POST_208_2080421,0,0.9499932820804016,0.9925,0.6126,28.27892439729919,0.151699885725975,3,t1post
brain_AXT1POST_208_2080421,1,0.9770288662526516,0.9959,0.6989,32.17529761064215,0.10542643815279,3,t1post
brain_AXT1POST_208_2080421,2,0.953263259716801,0.9942,0.6346,33.605857023717945,0.1548597365617752,3,t1post
brain_AXT1POST_208_2080421,3,0.967344162437169,0.9947,0.6345,31.917925045836185,0.1441091150045395,3,t1post
brain_AXT1POST_208_2080421,4,0.9796761930528696,0.9975,0.7534,38.89344533450259,0.0972978398203849,3,t1post
brain_AXT1POST_208_2080421,5,0.9609213430072248,0.9963,0.6861,34.2855745161304,0.1368346214294433,3,t1post
brain_AXT1POST_208_2080421,6,0.9870750974740472,0.9985,0.7933,37.6048889157312,0.0684180408716201,3,t1post
brain_AXT1POST_208_2080421,7,0.9755859309679212,0.9971,0.718,36.90313405281073,0.1076912730932235,3,t1post
brain_AXT1POST_208_2080421,8,0.9833702996788936,0.9977,0.753,39.73726789155744,0.0802048817276954,3,t1post
brain_AXT1POST_208_2080421,9,0.9843852012238452,0.9976,0.7797,39.032348949147874,0.0751861259341239,3,t1post
brain_AXT1POST_208_2080392,0,0.8996783928423807,0.9887,0.5518,29.57341508930564,0.1927089542150497,3,t1post
brain_AXT1POST_208_2080392,1,0.9334176909381152,0.9912,0.5948,32.75867282879894,0.1637997031211853,3,t1post
brain_AXT1POST_208_2080392,2,0.9355729315692218,0.9919,0.5858,32.92791030300065,0.1706921309232711,3,t1post
brain_AXT1POST_208_2080392,3,0.9676622156761696,0.9964,0.6996,34.338343890225325,0.1188009083271026,3,t1post
brain_AXT1POST_208_2080392,4,0.9811047935705748,0.9973,0.7292,35.81572125595889,0.1034035310149192,3,t1post
brain_AXT1POST_208_2080392,5,0.980760958758945,0.9983,0.7741,36.14741657896974,0.0830567777156829,3,t1post
brain_AXT1POST_208_2080392,6,0.9714812343608152,0.9968,0.7111,36.468332839149845,0.100694254040718,3,t1post
brain_AXT1POST_208_2080392,7,0.9816208001680272,0.9977,0.7167,38.24944023275289,0.0934519171714782,3,t1post
brain_AXT1POST_208_2080392,8,0.991546593650308,0.9987,0.8222,42.28776169335339,0.0538154542446136,3,t1post
brain_AXT1POST_208_2080392,9,0.9938424197362576,0.9986,0.8036,41.15917748403084,0.0623792521655559,3,t1post
brain_AXT1POST_208_2080383,0,0.9699893066512134,0.9957,0.694,36.40872812578514,0.1220990866422653,3,t1post
brain_AXT1POST_208_2080383,1,0.9601391206842684,0.9934,0.6344,27.388444644654378,0.1236287131905555,3,t1post
brain_AXT1POST_208_2080383,2,0.9706245275039436,0.9958,0.6708,34.425801968251115,0.1192466765642166,3,t1post
brain_AXT1POST_208_2080383,3,0.979200543852111,0.997,0.7146,37.79474318620201,0.0965888276696205,3,t1post
brain_AXT1POST_208_2080383,4,0.9541151841192322,0.9955,0.6887,35.48676035865958,0.1076661199331283,3,t1post
brain_AXT1POST_208_2080383,5,0.972073315420453,0.9956,0.6935,34.475508600273564,0.1073914468288421,3,t1post
brain_AXT1POST_208_2080383,6,0.988835204737424,0.9981,0.8072,33.04870074030547,0.0628041326999664,3,t1post
brain_AXT1POST_208_2080383,7,0.9710869987309176,0.9965,0.7021,28.84809989249391,0.1039735972881317,3,t1post
brain_AXT1POST_208_2080383,8,0.9947580719026036,0.9984,0.8151,41.64825435192402,0.0586851313710212,3,t1post
brain_AXT1POST_208_2080383,9,0.984254723734072,0.9974,0.7404,32.76775139473874,0.0788736641407013,3,t1post
brain_AXT1POST_208_2080213,0,0.943316404972788,0.9921,0.5921,27.625218357068363,0.1649528890848159,3,t1post
brain_AXT1POST_208_2080213,1,0.933723342663597,0.9938,0.6344,30.97480196718868,0.1521663963794708,3,t1post
brain_AXT1POST_208_2080213,2,0.9521947819640688,0.994,0.6321,23.521023730698047,0.1507191061973571,3,t1post
brain_AXT1POST_208_2080213,3,0.9398372644012576,0.9926,0.6016,26.89502361667204,0.171966940164566,3,t1post
brain_AXT1POST_208_2080213,4,0.982709678550186,0.9977,0.7855,35.7048892243778,0.0830603763461113,3,t1post
brain_AXT1POST_208_2080213,5,0.9277021797483256,0.9911,0.5849,31.34838998074672,0.1819353997707367,3,t1post
brain_AXT1POST_208_2080213,6,0.9839667139130476,0.9981,0.7897,39.00241136622332,0.068816639482975,3,t1post
brain_AXT1POST_208_2080213,7,0.9830191953574078,0.9973,0.7487,40.39694128503192,0.0812999904155731,3,t1post
brain_AXT1POST_208_2080213,8,0.9924523561806226,0.9982,0.7992,34.62321787996261,0.0608506463468074,3,t1post
brain_AXT1POST_208_2080213,9,0.9736395728762696,0.9963,0.6861,36.166061370501424,0.0963867604732513,3,t1post
brain_AXT1POST_208_2080082,0,0.9636012531158192,0.9964,0.708,33.60165187169784,0.1101371645927429,3,t1post
brain_AXT1POST_208_2080082,1,0.97840226315228,0.9965,0.7229,36.822391071212536,0.1136285886168479,3,t1post
brain_AXT1POST_208_2080082,2,0.9595054693152436,0.9943,0.6642,33.64771898163205,0.1357664316892624,3,t1post
brain_AXT1POST_208_2080082,3,0.9972410060680612,0.9994,0.9124,42.39015864860767,0.0274686366319656,3,t1post
brain_AXT1POST_208_2080082,4,0.9710735457477953,0.9967,0.7262,31.43468337746169,0.1016802191734314,3,t1post
brain_AXT1POST_208_2080082,5,0.9863374281036852,0.9978,0.753,38.64760502786935,0.0832344964146614,3,t1post
brain_AXT1POST_208_2080082,6,0.9745862501691448,0.9974,0.7461,30.821796060210502,0.0901437699794769,3,t1post
brain_AXT1POST_208_2080082,7,0.9796835093534504,0.9972,0.7425,31.507125592776983,0.0890728756785392,3,t1post
brain_AXT1POST_208_2080082,8,0.9778083083549124,0.9965,0.7192,37.42866803949881,0.0941547900438308,3,t1post
brain_AXT1POST_208_2080082,9,0.9840444893892568,0.9973,0.7577,39.37719866979965,0.0822414308786392,3,t1post
brain_AXT1POST_207_2070786,0,0.8701502543297528,0.9882,0.5354,26.92076746492085,0.1906015872955322,3,t1post
brain_AXT1POST_207_2070786,1,0.9108291262128044,0.9888,0.5471,27.086833015730345,0.1687492281198501,3,t1post
brain_AXT1POST_207_2070786,2,0.893307425343829,0.987,0.5195,25.92718236727584,0.1891719698905944,3,t1post
brain_AXT1POST_207_2070786,3,0.9610880890906592,0.9939,0.6499,32.78205162331355,0.1316727548837661,3,t1post
brain_AXT1POST_207_2070786,4,0.978028090905342,0.9969,0.7421,36.55100768251154,0.0858816355466842,3,t1post
brain_AXT1POST_207_2070786,5,0.9117520794748928,0.9922,0.5886,28.59508786954534,0.1617701947689056,3,t1post
brain_AXT1POST_207_2070786,6,0.968503986054054,0.996,0.6879,31.292855880947773,0.0949223265051841,3,t1post
brain_AXT1POST_207_2070786,7,0.964824614166788,0.9968,0.7033,31.45484154007573,0.0904423743486404,3,t1post
brain_AXT1POST_207_2070786,8,0.9789932754751058,0.9969,0.7128,36.31809529979547,0.0809917598962783,3,t1post
brain_AXT1POST_207_2070786,9,0.9866178628919402,0.9976,0.734,35.53117891552209,0.0732488855719566,3,t1post
brain_AXT1POST_208_2080009,0,0.9375856405144352,0.9929,0.61,29.48847968840001,0.1585223376750946,3,t1post
brain_AXT1POST_208_2080009,1,0.9164244868837124,0.9911,0.5726,28.613095168747435,0.1868106424808502,3,t1post
brain_AXT1POST_208_2080009,2,0.9825378610641744,0.9974,0.7524,36.36911147917228,0.1021245419979095,3,t1post
brain_AXT1POST_208_2080009,3,0.9863505877440216,0.9981,0.7926,38.47516940869256,0.0872495397925376,3,t1post
brain_AXT1POST_208_2080009,4,0.9599505949684732,0.9949,0.6531,31.268814578604044,0.1337361335754394,3,t1post
brain_AXT1POST_208_2080009,5,0.986561246126816,0.9979,0.7703,36.72950279132874,0.0766069442033767,3,t1post
brain_AXT1POST_208_2080009,6,0.9792478956214622,0.9977,0.7318,35.44497525181344,0.0880709215998649,3,t1post
brain_AXT1POST_208_2080009,7,0.9841811235148136,0.998,0.7803,39.21159024964534,0.0716226920485496,3,t1post
brain_AXT1POST_208_2080009,8,0.988304098015318,0.9979,0.7556,32.12450806920995,0.0740351602435112,3,t1post
brain_AXT1POST_208_2080009,9,0.9932384090048432,0.9988,0.8218,39.5671450951417,0.0550450049340724,3,t1post
brain_AXT1POST_207_2070123,0,0.8454705321109798,0.9848,0.5072,19.52534514040173,0.2452859580516815,3,t1post
brain_AXT1POST_207_2070123,1,0.420432045998362,0.9492,0.2217,6.764245532093436,0.3867595791816711,3,t1post
brain_AXT1POST_207_2070123,2,0.4030148377010557,0.9451,0.182,8.470956383508426,0.4002887010574341,3,t1post
brain_AXT1POST_207_2070123,3,0.8038031611868142,0.9798,0.4426,19.12002653596825,0.2613663077354431,3,t1post
brain_AXT1POST_207_2070123,4,0.7779328263541152,0.9861,0.4471,18.25713958406605,0.241536796092987,3,t1post
brain_AXT1POST_207_2070123,5,0.3750490646198245,0.9401,0.173,6.792309747111727,0.3949017524719238,3,t1post
brain_AXT1POST_207_2070123,6,0.5781205367313998,0.9721,0.2878,12.15621787913408,0.3271526098251343,3,t1post
brain_AXT1POST_207_2070123,7,0.7226142342209305,0.9846,0.4278,16.28503991313914,0.2715597748756408,3,t1post
brain_AXT1POST_207_2070123,8,0.5968205714013485,0.9775,0.3126,13.314065011878746,0.3156130909919739,3,t1post
brain_AXT1POST_207_2070123,9,0.7793915928683381,0.9883,0.4773,18.327922050985705,0.2102875709533691,3,t1post
brain_AXT1POST_207_2070099,0,0.9434333665470196,0.994,0.6375,30.935874310771705,0.1409415602684021,3,t1post
brain_AXT1POST_207_2070099,1,0.914448884870954,0.9912,0.5588,30.08742800333815,0.1682312488555908,3,t1post
brain_AXT1POST_207_2070099,2,0.9238407658684732,0.9916,0.5643,23.659649421652816,0.1729904562234878,3,t1post
brain_AXT1POST_207_2070099,3,0.9831318483793064,0.9981,0.7592,32.82021117567369,0.081292875111103,3,t1post
brain_AXT1POST_207_2070099,4,0.9693002536908648,0.9969,0.6969,35.31258788639582,0.0888899788260459,3,t1post
brain_AXT1POST_207_2070099,5,0.974111635828086,0.9976,0.7366,28.51598533299523,0.078812800347805,3,t1post
brain_AXT1POST_207_2070099,6,0.9901210791237024,0.9981,0.7685,40.5965648573827,0.0622105859220027,3,t1post
brain_AXT1POST_207_2070099,7,0.9738474077791622,0.9977,0.7608,36.19421887964585,0.0604150928556919,3,t1post
brain_AXT1POST_207_2070099,8,0.99041769881532,0.9985,0.7931,41.80127717610513,0.0530300326645374,3,t1post
brain_AXT1POST_207_2070099,9,0.9877596532366476,0.9978,0.7328,37.01677405254307,0.0698252469301223,3,t1post
brain_AXT1POST_205_6000153,0,0.9701358004103126,0.9948,0.6961,37.42942455621778,0.1437176614999771,3,t1post
brain_AXT1POST_205_6000153,1,0.9472030972983668,0.9937,0.6573,33.174943225484334,0.1654660254716873,3,t1post
brain_AXT1POST_205_6000153,2,0.9292793322908652,0.9893,0.5896,30.2663230708643,0.1924232095479965,3,t1post
brain_AXT1POST_205_6000153,3,0.9693110628368916,0.9963,0.7415,34.2641795596604,0.1123454049229621,3,t1post
brain_AXT1POST_205_6000153,4,0.971206130667124,0.9947,0.6477,35.6554770461936,0.1526758819818496,3,t1post
brain_AXT1POST_205_6000153,5,0.9634560053811144,0.9946,0.6601,33.62885785416143,0.150071769952774,3,t1post
brain_AXT1POST_205_6000153,6,0.9619338355430166,0.9948,0.6493,29.36251030951485,0.1375660449266433,3,t1post
brain_AXT1POST_205_6000153,7,0.9909802464187872,0.9985,0.8007,34.0309497751341,0.0747906267642974,3,t1post
brain_AXT1POST_205_6000153,8,0.9774493209816092,0.9974,0.7005,33.14076058942174,0.1003117114305496,3,t1post
brain_AXT1POST_205_6000153,9,0.9890534939219888,0.9981,0.7406,36.28843246073102,0.0783941820263862,3,t1post
brain_AXT1POST_205_2050259,0,0.9689058968680516,0.9961,0.7257,37.42696525488051,0.1229053884744644,3,t1post
brain_AXT1POST_205_2050259,1,0.9483340765525292,0.9923,0.6347,34.101279482993945,0.1653916537761688,3,t1post
brain_AXT1POST_205_2050259,2,0.9746508272871834,0.9952,0.6833,38.04399639325435,0.140879213809967,3,t1post
brain_AXT1POST_205_2050259,3,0.9651522227536444,0.9948,0.6647,26.7101655759797,0.1425599753856659,3,t1post
brain_AXT1POST_205_2050259,4,0.9731415478014308,0.9966,0.7086,36.98647184703725,0.1344512104988098,3,t1post
brain_AXT1POST_205_2050259,5,0.9884921809175262,0.9986,0.8033,34.51222393930037,0.0866791307926178,3,t1post
brain_AXT1POST_205_2050259,6,0.9842063436758804,0.9983,0.7768,40.26165819225457,0.0945351347327232,3,t1post
brain_AXT1POST_205_2050259,7,0.9819359636993388,0.9976,0.7315,38.029669637240936,0.1096044108271598,3,t1post
brain_AXT1POST_205_2050259,8,0.99479246318459,0.9989,0.8377,43.58502804592075,0.0547050237655639,3,t1post
brain_AXT1POST_205_2050259,9,0.977047326248074,0.9974,0.7354,35.594210104922766,0.0800772458314895,3,t1post
brain_AXT1POST_205_2050159,0,0.7816465254149897,0.9834,0.4417,18.42931915581632,0.2859422266483307,3,t1post
brain_AXT1POST_205_2050159,1,0.7682435705173272,0.9792,0.3932,15.7735359538337,0.3003924190998077,3,t1post
brain_AXT1POST_205_2050159,2,0.361413490532348,0.9278,0.1724,7.765165563200669,0.4287021458148956,3,t1post
brain_AXT1POST_205_2050159,3,0.6560829576936007,0.983,0.3629,15.389957612333747,0.2948836386203766,3,t1post
brain_AXT1POST_205_2050159,4,0.9816821815033746,0.998,0.7783,34.25081403485444,0.1509082466363906,3,t1post
brain_AXT1POST_205_2050159,5,0.3550688071648931,0.9401,0.2637,5.335551469377153,0.362263560295105,3,t1post
brain_AXT1POST_205_2050159,6,0.474182582409448,0.9663,0.2838,10.469809328954264,0.3536582291126251,3,t1post
brain_AXT1POST_205_2050159,7,0.2869509150700595,0.9381,0.134,3.166555833953055,0.4603778719902038,3,t1post
brain_AXT1POST_205_2050159,8,0.5963514938199992,0.9772,0.3305,11.2313911945695,0.3167405128479004,3,t1post
brain_AXT1POST_205_2050159,9,0.9519580756454722,0.9956,0.6856,27.382387836302385,0.1197688952088356,3,t1post
brain_AXT1POST_205_2050148,0,0.9333362036639758,0.9926,0.6157,30.57266825719684,0.1873673200607299,3,t1post
brain_AXT1POST_205_2050148,1,0.9495761258841988,0.9942,0.6482,32.87563284121129,0.1663080751895904,3,t1post
brain_AXT1POST_205_2050148,2,0.984842795738538,0.9978,0.7887,40.17806742686602,0.1100873500108718,3,t1post
brain_AXT1POST_205_2050148,3,0.9835598511331146,0.998,0.7962,40.06829020551137,0.0986559465527534,3,t1post
brain_AXT1POST_205_2050148,4,0.9686293091724142,0.996,0.7011,30.66285317606092,0.1442560106515884,3,t1post
brain_AXT1POST_205_2050148,5,0.9788772085293964,0.9983,0.7873,36.24574684068947,0.107241615653038,3,t1post
brain_AXT1POST_205_2050148,6,0.990899975792052,0.9986,0.8105,34.29482752004131,0.0862059369683265,3,t1post
brain_AXT1POST_205_2050148,7,0.9853359360290196,0.9976,0.7485,31.83228750927224,0.0903219431638717,3,t1post
brain_AXT1POST_205_2050148,8,0.98999386927019,0.9981,0.7733,39.84322889122544,0.076628640294075,3,t1post
brain_AXT1POST_205_2050148,9,0.9823053739051284,0.9977,0.7509,33.101032727573966,0.086045928299427,3,t1post
brain_AXT1POST_205_2050146,0,0.9555331362728214,0.993,0.6694,33.07245864346097,0.1651337593793869,3,t1post
brain_AXT1POST_205_2050146,1,0.9310982514570868,0.9912,0.6081,24.826459528982777,0.1957327276468277,3,t1post
brain_AXT1POST_205_2050146,2,0.9645877423269223,0.9962,0.7016,26.65354979203588,0.1506470143795013,3,t1post
brain_AXT1POST_205_2050146,3,0.9564145376726948,0.9939,0.6449,30.653998458254,0.1772106289863586,3,t1post
brain_AXT1POST_205_2050146,4,0.9628045346048338,0.9945,0.6524,36.00201267580222,0.1448523104190826,3,t1post
brain_AXT1POST_205_2050146,5,0.9655370156797116,0.9961,0.6939,32.37840713490694,0.1216517984867096,3,t1post
brain_AXT1POST_205_2050146,6,0.9776930011442702,0.9969,0.7529,30.76474168432772,0.0818441733717918,3,t1post
brain_AXT1POST_205_2050146,7,0.9907067198389352,0.9984,0.8194,37.73141978385805,0.0631586909294128,3,t1post
brain_AXT1POST_205_2050146,8,0.9882220763575492,0.9983,0.8202,37.99815412118326,0.0569386817514896,3,t1post
brain_AXT1POST_205_2050146,9,0.9784753794152864,0.9967,0.7355,30.782787933204308,0.0837661698460578,3,t1post
brain_AXT1POST_205_2050102,0,0.9642286273276786,0.9968,0.7678,36.00456315341593,0.1033801436424255,3,t1post
brain_AXT1POST_205_2050102,1,0.9746700159202314,0.9965,0.7385,29.286730012045552,0.1191053688526153,3,t1post
brain_AXT1POST_205_2050102,2,0.9651639513811436,0.9956,0.7137,38.16898942849672,0.1337813585996627,3,t1post
brain_AXT1POST_205_2050102,3,0.972893142467952,0.9963,0.7413,33.931118809977924,0.1092359274625778,3,t1post
brain_AXT1POST_205_2050102,4,0.986768307004166,0.9977,0.8068,41.13563198107268,0.073179505765438,3,t1post
brain_AXT1POST_205_2050102,5,0.9811829122009702,0.9972,0.7627,38.64825081889497,0.0880524143576622,3,t1post
brain_AXT1POST_205_2050102,6,0.9921402913230264,0.9985,0.8409,40.08149670263491,0.0501519441604614,3,t1post
brain_AXT1POST_205_2050102,7,0.9794608715288348,0.9964,0.727,32.762919716338786,0.0947015732526779,3,t1post
brain_AXT1POST_205_2050102,8,0.9840671009659048,0.9973,0.7822,33.456411838464696,0.0657232925295829,3,t1post
brain_AXT1POST_205_2050102,9,0.985394239047242,0.9977,0.7873,38.11380881090366,0.0665113553404808,3,t1post
brain_AXT1POST_205_2050068,0,0.9201733255978368,0.9887,0.5645,28.98346861724491,0.2107807695865631,3,t1post
brain_AXT1POST_205_2050068,1,0.9520300501818424,0.9923,0.6228,35.74533638286172,0.1703681349754333,3,t1post
brain_AXT1POST_205_2050068,2,0.9366410333549674,0.9925,0.6204,32.55809211158304,0.1683233380317688,3,t1post
brain_AXT1POST_205_2050068,3,0.9461650671122448,0.9949,0.6737,30.628594156758048,0.1496220678091049,3,t1post
brain_AXT1POST_205_2050068,4,0.9506160819393168,0.9951,0.6498,33.39202711596588,0.1667944490909576,3,t1post
brain_AXT1POST_205_2050068,5,0.9798642245672604,0.9963,0.7311,38.9847566030943,0.1170301809906959,3,t1post
brain_AXT1POST_205_2050068,6,0.9712576410638958,0.9962,0.6893,30.127449837670216,0.1280088126659393,3,t1post
brain_AXT1POST_205_2050068,7,0.9875308483199502,0.9982,0.7798,39.96393929683371,0.0757776051759719,3,t1post
brain_AXT1POST_205_2050068,8,0.9862283109959432,0.9978,0.7576,40.88061253425665,0.0818604752421379,3,t1post
brain_AXT1POST_205_2050068,9,0.9655418083193104,0.9949,0.6137,35.52041078308784,0.115634337067604,3,t1post
brain_AXT1POST_205_2050055,0,0.9591478776226084,0.9952,0.7155,33.90948675062545,0.1453421413898468,3,t1post
brain_AXT1POST_205_2050055,1,0.9527853232989956,0.9936,0.6698,32.0265100583418,0.1729073673486709,3,t1post
brain_AXT1POST_205_2050055,2,0.9707184882408808,0.9954,0.7291,35.917259811369505,0.1416677832603454,3,t1post
brain_AXT1POST_205_2050055,3,0.9700024614123564,0.9957,0.7022,36.88044672049536,0.1536038964986801,3,t1post
brain_AXT1POST_205_2050055,4,0.9875440571785148,0.9983,0.8,37.21164282540424,0.0882143825292587,3,t1post
brain_AXT1POST_205_2050055,5,0.9796749769366628,0.9977,0.7722,37.79259495382831,0.1010396182537078,3,t1post
